description,statusesCount,followersCount,favoritesCount,friendsCount,url,name,created,protected,verified,screenName,location,lang,id,listedCount,followRequestSent,profileImageUrl
"Washington Post congressional reporter, devotee of Philly sports, Springsteen and all things UD Fightin' Blue Hens.",30910,58851,7942,294,https://t.co/qGG0jcu3N3,Paul Kane,2012-12-08T18:16:23Z,FALSE,TRUE,pkcapitol,"Capitol Hill, DC",NA,997684836,1688,FALSE,http://pbs.twimg.com/profile_images/1099019903837917184/sizYxZ_m_normal.png
"NYT & International Bestselling Author (SEAL Team Six, Patriot Dream...) & dark chocolate thief",5363,117492,338,108296,http://t.co/FLJGCgOreT,Stephen Templin,2008-10-16T21:21:27Z,FALSE,FALSE,StephenTemplin,Dallas,NA,16814500,928,FALSE,http://pbs.twimg.com/profile_images/982708547057205248/59rsNSSu_normal.jpg
"Rewrite chief @USATODAY. Forever PSU and all things Philly. Asst XC, track coach at W-L, the World’s Greatest High School.",4620,27121,1275,688,NA,John Bacon,2008-12-16T15:34:44Z,FALSE,TRUE,realjohnbacon,"Arlington, Va.",NA,18164289,325,FALSE,http://pbs.twimg.com/profile_images/2600108589/x6jks3gl73bazbhbg1oi_normal.jpeg
Spotlighting best practices and innovative uses of Twitter by journalists and newsrooms.,6843,2855268,546,57,https://t.co/ZJ2tqfNy3t,Twitter News,2011-09-13T01:06:02Z,FALSE,TRUE,TwitterNews,Newsrooms everywhere,NA,372575989,5795,FALSE,http://pbs.twimg.com/profile_images/875126165597372416/NXVpRuG2_normal.jpg
"Independent Journal Review (IJR). 
Experience the News.",44802,121286,1849,6998,https://t.co/RdnXJfMw4H,IJR,2012-01-26T01:06:41Z,FALSE,TRUE,TheIJR,,NA,474464413,1637,FALSE,http://pbs.twimg.com/profile_images/875405688989732870/FEyVkYJc_normal.jpg
"We support open, accountable & limited govt, the Constitution & the rule of law, and policies that promote the liberty, safety & prosperity of all Americans.",1857,53903,36,8,http://t.co/tQ0rw4YeJG,House Freedom Caucus,2015-01-21T22:52:52Z,FALSE,TRUE,freedomcaucus,U.S. House of Representatives,NA,2990729241,716,FALSE,http://pbs.twimg.com/profile_images/636370595072966656/3Dy1ACBp_normal.png
Communication & Engagement @ForestServiceSW. Ran comms for @Section809Panel @FiscalService @RepRatcliffe @TomLatham. #armyvet RTs ≠ liability. My own account.,757,310,1803,2032,https://t.co/ntKphGfMvm,Shayne L. Martin,2008-12-24T22:25:38Z,FALSE,FALSE,ShayneLMartin,"Albuquerque, NM",NA,18366147,6,FALSE,http://pbs.twimg.com/profile_images/1002213680157773827/QcgLk0oW_normal.jpg
Musician. Director of Marketing. Former Political Operative.,7055,3650,17,3729,NA,thekevincouch,2008-07-28T18:55:14Z,FALSE,FALSE,thekevincouch,"Sherman, Texas",NA,15635956,40,FALSE,http://pbs.twimg.com/profile_images/1009639160687353856/RouRl96A_normal.jpg
Updates from the @Twitter Government & Elections team from around the world.,5544,2426675,3677,28,NA,Twitter Government,2010-12-04T23:27:01Z,FALSE,TRUE,TwitterGov,,NA,222953824,5278,FALSE,http://pbs.twimg.com/profile_images/875135141135302656/eiM2Wz66_normal.jpg
"Communications for @Rhodium_Group & @impact_lab Past: DC-based reporter, #climate for @EENewsUpdates, Congress for @rollcall. Happiest on a yoga mat. RT ≠ 👏🏽",16778,4790,2798,1696,NA,Hannah Hess,2008-01-30T03:32:00Z,FALSE,TRUE,ha_nah_nah,"Oakland, CA",NA,12859772,306,FALSE,http://pbs.twimg.com/profile_images/1136303468287746048/YlopUo5H_normal.jpg
"Mom, author, The Ingraham Angle 10p ET Fox News, podcast on @itunes & @podcastone.com, Retweets do not = Endorsements",39563,2808458,2322,363,https://t.co/lnkE5Ebhpg,Laura Ingraham,2009-06-25T21:03:25Z,FALSE,TRUE,IngrahamAngle,DC,NA,50769180,12480,FALSE,http://pbs.twimg.com/profile_images/1146349820912660480/CjdAuR5i_normal.jpg
America's #1 cable morning news show,93873,1338826,5459,1077,https://t.co/xg790NQUNl,FOX & friends,2008-07-21T10:50:09Z,FALSE,TRUE,foxandfriends,New York City,NA,15513604,8257,FALSE,http://pbs.twimg.com/profile_images/952249840884383744/8Xp95_Ip_normal.jpg
Anchor @TheStory 7pm#1@FoxNews Co-Anchor w/@BretBaier #1 Election Night Coverage Instagram: @marthamaccallum,6950,546525,349,768,https://t.co/PxYhxVQIGF,Martha MacCallum,2009-06-12T15:56:49Z,FALSE,TRUE,marthamaccallum,"New York, NY",NA,46681100,3096,FALSE,http://pbs.twimg.com/profile_images/414889836424986624/OZ0wGNDK_normal.jpeg
"Co-anchor, Fox & Friends host, The Brian Kilmeade Show, NY Times Best Selling Author.",20145,420207,621,3502,https://t.co/exNIdC6cMU,Brian Kilmeade,2009-06-01T16:53:26Z,FALSE,TRUE,kilmeade,nyc,NA,43919633,2484,FALSE,http://pbs.twimg.com/profile_images/890573019478867968/4HuW9aWC_normal.jpg
USA Today Columnist || CNN Political Analyst || Owned by a 16-year-old Lhasa Apso named Ellie,9356,305771,12053,2898,https://t.co/0I0BF1Ny0W,Kirsten Powers,2008-04-08T20:38:09Z,FALSE,TRUE,KirstenPowers,"Washington, DC",NA,14335880,4515,FALSE,http://pbs.twimg.com/profile_images/1094553499692646400/U4tEZ_Ln_normal.jpg
Anchor @foxnews @AmericaNewsroom #nine2noon ET M-F. Tell a million people. We take all viewers. Instagram: @billhemmer,10156,368512,979,512,NA,BILL HEMMER,2009-02-16T18:22:41Z,FALSE,TRUE,BillHemmer,NYC,NA,21010214,3111,FALSE,http://pbs.twimg.com/profile_images/695441280034156544/arU1yIbQ_normal.png
Official Twitter account for Pat Toomey. Husband. Father. U.S. Senator for Pennsylvania.,4797,128846,230,1052,http://t.co/7dKjJ0xolY,Senator Pat Toomey,2010-11-29T22:32:09Z,FALSE,TRUE,SenToomey,,NA,221162525,2773,FALSE,http://pbs.twimg.com/profile_images/574930402214727683/gDu5VqMP_normal.jpeg
"Mother, Sister, Patriot, Proud American / Senior Adviser @realdonaldtrump 2020 Presidential Campaign 🇺🇸",6615,1545730,9231,2722,https://t.co/XjVAWvUQuR,Kimberly Guilfoyle,2009-03-18T16:33:40Z,FALSE,TRUE,kimguilfoyle,New York,NA,25101996,4903,FALSE,http://pbs.twimg.com/profile_images/1123034914297909250/wqsqJZhW_normal.jpg
,23126,319865,2381,986,NA,Stephen Hayes,2009-08-29T03:11:53Z,FALSE,TRUE,stephenfhayes,"Madrid, Spain",NA,69773058,4441,FALSE,http://pbs.twimg.com/profile_images/3240471770/53d2ddf236bb192b6d829498b5fa90f7_normal.jpeg
"The Official Twitter Account for all things Neil Cavuto, handled by his staff. Catch Neil: M-F 12PM - 2PM ET @FoxBusiness, M-F 4PM ET &
Sat 10AM ET @FoxNews",10775,625413,77,200,https://t.co/HGcLXVW04g,Neil Cavuto,2010-12-07T20:30:01Z,FALSE,TRUE,TeamCavuto,"New York, NY",NA,223970563,3652,FALSE,http://pbs.twimg.com/profile_images/493073555685273601/7qDvqpkU_normal.jpeg
"Host: “AMERICA 🇺🇸 This Week” (Sinclair Broadcast) & “AMericA” (BlazeTV🔥) *NYT Bestsellers ""The Swamp"" & “Wake Up America”  Contact me: EBpublicist@gmail.com",32428,1108381,19,830,https://t.co/l7cB6xeroe,Eric Bolling🇺🇸,2008-05-19T23:36:04Z,FALSE,TRUE,ericbolling,DC ,NA,14839147,4945,FALSE,http://pbs.twimg.com/profile_images/1117210439056863232/Y4qA1faJ_normal.jpg
"Don't miss 'The Five' as we discuss, debate and at times debunk the hot news stories, controversies and issues of the day! Tune in at 5 PM ET. #TheFive",7639,672457,127,82,https://t.co/kggp6zKnVD,The Five,2011-07-12T14:14:33Z,FALSE,TRUE,TheFive,,NA,334053327,2378,FALSE,http://pbs.twimg.com/profile_images/426481749531447296/NZ13liCd_normal.png
Bret Baier:Chief Political Anchor @FoxNews. Anchor & Executive Editor of @SpecialReport. NYT bestselling author. @3DaysinMoscow book available now.,72911,1312680,7263,7568,https://t.co/H5iDsdxzst,Bret Baier,2009-01-05T21:05:43Z,FALSE,TRUE,BretBaier,"Washington, DC",NA,18646108,8659,FALSE,http://pbs.twimg.com/profile_images/1059574095766085633/sqgV6gra_normal.jpg
Founder and President of the Media Research Center. Publisher of NewsBusters and https://t.co/LdDAb3SjTv. Chairman of @ForAmerica.,16372,99014,269,295,NA,Brent Bozell,2009-02-06T15:13:14Z,FALSE,TRUE,BrentBozell,"Reston, VA",NA,20243128,1717,FALSE,http://pbs.twimg.com/profile_images/1103159855286812674/6gEjTZBt_normal.png
"CEO of @texastribune. Host of @overheardpbs. Former editor of @texasmonthly. Political junkie, passable tennis player, @wilco fanboy, future ex-vegetarian.",34301,53378,1299,4376,https://t.co/6AlMrCBSkt,Evan Smith,2009-01-09T04:08:03Z,FALSE,TRUE,evanasmith,"Austin, Texas",NA,18791654,1564,FALSE,http://pbs.twimg.com/profile_images/652120854541631488/zifcbSVc_normal.jpg
"Journalist, Author, Political Analyst. Taken. 
My Instagram: https://t.co/Yq66OnOP9z",7352,475588,2354,581,https://t.co/irVP029iu6,Andrea Tantaros,2009-04-29T19:29:17Z,FALSE,TRUE,AndreaTantaros,NYC,NA,36452050,3981,FALSE,http://pbs.twimg.com/profile_images/785195643530776578/8oQ4LsEA_normal.jpg
,65143,206489,147,353,https://t.co/AwWAso3dte,RedState,2007-04-01T16:25:38Z,FALSE,TRUE,RedState,"Washington, D.C.",NA,3135241,4755,FALSE,http://pbs.twimg.com/profile_images/3153911530/20ba1b5b03d54f0f7fae18dcbc4f7910_normal.jpeg
"Fox News, Anchor of The Daily Briefing w Dana Perino, Co-host of The Five, Fmr Press Sec to George W. Bush. Speaking opps: https://t.co/y72n9gzNMg",37820,1841788,37569,8770,https://t.co/1hfMGAhXk5,Dana Perino,2009-03-28T21:20:36Z,FALSE,TRUE,DanaPerino,"New York, NY",NA,27311044,8821,FALSE,http://pbs.twimg.com/profile_images/996850544164720641/cBzHeOgL_normal.jpg
"Wife, mom, #1 female talk radio host in the country; bestselling author; TV commentator; always #2A, formerly NRA; lover of dogs. Born for the storm.",126359,1110080,74533,4073,https://t.co/NbIan0QHnS,Dana Loesch,2007-07-25T03:30:38Z,FALSE,TRUE,DLoesch,"Texas, USA",NA,7702542,8984,FALSE,http://pbs.twimg.com/profile_images/1151326588035829765/sByr6zyQ_normal.jpg
"https://t.co/vP28S72G4T

Speaking opportunities: Contact speaking@gregsgut.com",24890,1215159,5331,678,https://t.co/WalravOShR,GregGutfeld,2009-04-03T19:09:32Z,FALSE,TRUE,greggutfeld,I am here,NA,28628850,7298,FALSE,http://pbs.twimg.com/profile_images/982704742135685120/vQDG8pMA_normal.jpg
The journalists who love America. Ditch cable news - SUBSCRIBE to the Daily Caller on YouTube: https://t.co/SWRUcqIVFB,282612,520656,2680,25852,https://t.co/3mWCnk49Lp,Daily Caller,2009-05-11T18:31:37Z,FALSE,TRUE,DailyCaller,"Washington, DC",NA,39308549,7256,FALSE,http://pbs.twimg.com/profile_images/1141459766637662209/FOCXtzk4_normal.jpg
"I am proud to represent Florida's 25th Congressional District and serve on @HouseAppropsGOP as Transportation, Housing + Urban Development Ranking Member",7747,51526,371,231,https://t.co/GyXi8NDS8j,Mario Diaz-Balart,2009-05-02T00:52:48Z,FALSE,TRUE,MarioDB,"Florida & Washington, DC",NA,37094727,1212,FALSE,http://pbs.twimg.com/profile_images/827178282378461184/jo8DMh_J_normal.jpg
The DRUDGE REPORT is a U.S. based news aggregation website run by Matt Drudge(@DRUDGE).,237720,1385274,0,2,http://t.co/dsLXEBfDsQ,DRUDGE REPORT,2008-05-06T05:34:47Z,FALSE,FALSE,DRUDGE_REPORT,US,NA,14669951,21273,FALSE,http://pbs.twimg.com/profile_images/53808884/images_normal.jpeg
"Congresswoman (1989-2019), @UnivMiami Fellow, Columnist @MiamiHerald and @elnuevoherald, Senior Advisor @Akin_Gump (All views = my own; retweets ≠ endorsement)",31602,139294,2,3467,https://t.co/N9SHe1TDon,Ileana Ros-Lehtinen,2008-04-01T14:59:30Z,FALSE,TRUE,RosLehtinen,"Miami, Florida",NA,14275291,2242,FALSE,http://pbs.twimg.com/profile_images/1080690268184158208/N9hLWIuC_normal.jpg
"I'm Anthony, 19 Texarkana Texas. I work at the Texarkana Radio Center and I am a follower of Christ.",653,159,130,171,NA,Anthony McAdams,2013-11-04T13:39:11Z,FALSE,FALSE,teapartyanthony,Texarkana Texas,NA,2174035694,1,FALSE,http://pbs.twimg.com/profile_images/957409586734075904/21hbjiR__normal.jpg
,7,589345,0,0,https://t.co/NhwvBVIism,MATT DRUDGE,2011-02-05T12:31:30Z,FALSE,TRUE,DRUDGE,,NA,247723476,6844,FALSE,http://pbs.twimg.com/profile_images/1109900818872827904/TNW8TrV1_normal.png
"U.S. Congress, 4th Congressional District of Iowa #IA04",2776,116882,68,200,NA,Steve King,2009-06-17T21:09:41Z,FALSE,TRUE,SteveKingIA,"Washington, DC",NA,48117116,2724,FALSE,http://pbs.twimg.com/profile_images/562285752105443328/YNSd5Sq5_normal.jpeg
"Businessman, husband, and father proudly representing North Carolina's 11th Congressional District. Chairman of @freedomcaucus.",2831,345470,387,960,https://t.co/awcfuLCQk1,Mark Meadows,2012-11-22T02:20:50Z,FALSE,TRUE,RepMarkMeadows,"Jackson County, NC",NA,963480595,2371,FALSE,http://pbs.twimg.com/profile_images/827624420923539456/rcp86XAS_normal.jpg
Official Twitter account for Congressman Richard Hudson -- proudly representing the 8th Congressional District of North Carolina.,7545,17656,6282,2333,https://t.co/KyMhp4Akkf,Richard Hudson,2012-11-08T17:41:00Z,FALSE,TRUE,RepRichHudson,"Concord, NC",NA,935033864,700,FALSE,http://pbs.twimg.com/profile_images/700164005684449280/UF6ckSJB_normal.jpg
"U.S. Senator. Family farmer. Lifetime resident of New Hartford, IA. Also follow @GrassleyPress for news and information.",8122,422710,3,13729,https://t.co/CM45Tl33ts,ChuckGrassley,2007-11-26T15:17:02Z,FALSE,TRUE,ChuckGrassley,Iowa,NA,10615232,5598,FALSE,http://pbs.twimg.com/profile_images/921098191507984385/XYteQA6t_normal.jpg
"Covers finance and the economy for @TheHill. Former @DallasNews, @BostonGlobe. Amateur cook. Expert fidgeter.",19946,2875,3964,1857,https://t.co/ne4PCYiJIF,Sylvan Lane,2010-07-03T01:52:48Z,FALSE,FALSE,SylvanLane,"Washington, DC",NA,162225194,143,FALSE,http://pbs.twimg.com/profile_images/723208696327757824/7-940VJo_normal.jpg
Covering the White House for @politico. CNN Political Analyst. DMs are open. Obsessed w condiments / gchat: eliana.y.johnson,20832,52871,1624,1654,https://t.co/PPMyQsPlIg,Eliana Johnson,2012-08-14T21:08:52Z,FALSE,TRUE,elianayjohnson,"Washington, DC",NA,757893380,1354,FALSE,http://pbs.twimg.com/profile_images/507276913094569984/xWBTLPlC_normal.jpeg
Political reporter for @NBCNews. I cover elections and their consequences. Take it off Twitter at Benjy.Sarlin@nbcuni.com.,58102,103727,14645,1930,NA,Benjy Sarlin,2008-08-27T02:27:23Z,FALSE,TRUE,BenjySarlin,"Washington, DC",NA,16006592,3175,FALSE,http://pbs.twimg.com/profile_images/1019275568351797248/HjdMdRoe_normal.jpg
"Official Twitter of former U.S. Congressman Robert Pittenger, who represented North Carolina's 9th District from 2013-2018.",8345,15069,234,1303,https://t.co/MVYXb3wVbj,Congressman Robert Pittenger,2012-11-15T19:31:22Z,FALSE,TRUE,RepPittenger,,NA,950328072,556,FALSE,http://pbs.twimg.com/profile_images/3074858950/78b1ad7b33764bd131f92ef17089bb78_normal.jpeg
@CBSNews political correspondent covering #Campaign2020. Proudly #Irish and #Latino. @AmericanU & @washingtonpost alum. @NAHJ. ed.okeefe@cbsnews.com.,51542,82054,10799,19743,https://t.co/gbwmpTItek,Ed O'Keefe,2008-10-23T16:47:50Z,FALSE,TRUE,edokeefe,"Washington, D.C.",NA,16930125,2689,FALSE,http://pbs.twimg.com/profile_images/1141891791156854784/pqnBVtE__normal.jpg
"What you need to know. Follow us on Facebook, Instagram, and YouTube. Visit our home page for the top stories of the day.",580146,2656712,566,258,https://t.co/RMkf7jACew,Business Insider,2009-02-11T01:18:18Z,FALSE,TRUE,businessinsider,"New York, NY",NA,20562637,31596,FALSE,http://pbs.twimg.com/profile_images/887662979902304257/azSzxYkB_normal.jpg
Breaking news from The Wall Street Journal.,7747,381450,0,43,http://t.co/sVM6XueaHF,WSJ Breaking News,2009-03-09T19:17:56Z,FALSE,FALSE,WSJbreakingnews,"New York, NY",NA,23484039,11487,FALSE,http://pbs.twimg.com/profile_images/91269810/wsj_bk_news_normal.jpg
"DDA's mission is to stimulate growth of  the local economy by  locating, inducing and assisting businesses making location decisions.",1671,1325,963,240,http://t.co/1gwBiX8oGL,Denison Development,2009-09-01T20:29:13Z,FALSE,FALSE,DenisonTX,"Denison, Texas",NA,70777084,31,FALSE,http://pbs.twimg.com/profile_images/465942258127081472/wqqDeoyW_normal.jpeg
"Politics Editor, @InsideSourcesDC /@NewHampJournal; CBS News contributor; and columnist for @BostonHerald.",91047,25650,265,4776,https://t.co/c0schM3odA,ConservativeNotCrazy,2009-01-26T19:05:14Z,FALSE,TRUE,IAMMGraham,"Boston, MA",NA,19550464,517,FALSE,http://pbs.twimg.com/profile_images/1139508044105166849/dd8SEVIs_normal.png
The Wall Street Journal's Business editors share the latest breaking news and their insights on what matters most in business and finance.,68049,1482907,7,395,http://t.co/usjQ6l3GZ6,WSJ Business News,2009-04-01T16:45:09Z,FALSE,TRUE,WSJbusiness,"New York, NY",NA,28140646,14761,FALSE,http://pbs.twimg.com/profile_images/954403794057662464/kTFdxq55_normal.jpg
"Top business news around the world. Join us @Reuters, @breakingviews, @ReutersGMF",192036,2034102,16,244,http://t.co/PsQMvEFldh,Reuters Business,2008-06-13T18:56:09Z,FALSE,TRUE,ReutersBiz,Around the world,NA,15110357,22784,FALSE,http://pbs.twimg.com/profile_images/877263475034042368/xbU9vTKw_normal.jpg
"Financial Times headlines as they’re published on https://t.co/5BsmLs9y1Z. For a curated feed of our journalism, follow @financialtimes",253864,3621579,38,797,http://t.co/dnhLQpd9BY,Financial Times,2009-01-13T19:28:24Z,FALSE,TRUE,FT,London,NA,18949452,34906,FALSE,http://pbs.twimg.com/profile_images/931156393108885504/EqEMtLhM_normal.jpg
News and analysis with a global perspective. Subscribe here: https://t.co/owztJzwlmm,181980,23905010,151,119,https://t.co/pN0OAmG4SP,The Economist,2007-05-12T13:04:50Z,FALSE,TRUE,TheEconomist,London,NA,5988062,112791,FALSE,http://pbs.twimg.com/profile_images/879361767914262528/HdRauDM-_normal.jpg
Breaking news and current events from around the globe. Hosted by TIME staff.,324248,16155214,516,437,http://t.co/4aYbUuAeSh,TIME,2008-04-03T13:54:30Z,FALSE,TRUE,TIME,,NA,14293310,102302,FALSE,http://pbs.twimg.com/profile_images/1700796190/Picture_24_normal.png
"Stay relevant. News and analysis on politics, science, technology, and culture. Our staff likes to tweet: https://t.co/9nAK2YjGoz",206414,3346013,2736,505,https://t.co/92gD7evE72,Newsweek,2007-03-29T19:51:11Z,FALSE,TRUE,Newsweek,"New York, NY",NA,2884771,37830,FALSE,http://pbs.twimg.com/profile_images/741603495929905152/di0NxkFa_normal.jpg
Breaking news and features from https://t.co/GhhR6PLfem.,282876,16768144,1231,1110,https://t.co/GhhR6PLfem,The Wall Street Journal,2007-04-01T06:22:13Z,FALSE,TRUE,WSJ,"New York, NY",NA,3108351,112688,FALSE,http://pbs.twimg.com/profile_images/971415515754266624/zCX0q9d5_normal.jpg
"News, Rankings and more from U.S. News & World Report. RTs ≠ endorsements.",168609,147732,453,712,https://t.co/I9e35vlTwf,U.S. News,2007-06-04T19:19:49Z,FALSE,TRUE,usnews,"Washington, DC",NA,6577642,4236,FALSE,http://pbs.twimg.com/profile_images/1025457908320940032/Fj1o-HH1_normal.jpg
"Reliable reporting, hard-hitting analysis & breaking news, plus RTs from our writers and reporters. Also at @WashTimesOpEd, @WashTimesLocal, @WashTimesSports",229786,359927,6772,1824,https://t.co/Ncqu3Y9daA,The Washington Times,2008-05-05T17:43:25Z,FALSE,TRUE,WashTimes,"Washington, D.C.",NA,14662354,8452,FALSE,http://pbs.twimg.com/profile_images/1042163059618246656/Kak6PNx0_normal.jpg
Senior legal reporter @BLaw covering health & benefits litigation. Formerly legal affairs @thehill. Got a tip? lwheeler@bloomberglaw.com,2645,3445,708,2307,NA,Lydia Wheeler,2011-08-08T17:56:55Z,FALSE,TRUE,WheelerLydia,"Washington, D.C.",NA,351034720,158,FALSE,http://pbs.twimg.com/profile_images/1054459655345315840/q0RPKxj6_normal.jpg
"Freelance reporter available for hire. 2017-18 @CU_CEJ fellow. Formerly @nationaljournal, @EENewsUpdates. More at https://t.co/5EBtWHAiCL",2328,2910,355,1167,https://t.co/5EBtWHAiCL,Jason Plautz,2012-05-01T21:45:08Z,FALSE,TRUE,Jason_Plautz,"Denver, CO",NA,568565386,231,FALSE,http://pbs.twimg.com/profile_images/794582447597953024/XH49mM_L_normal.jpg
